,gu,dong,eduScore,envScore,safeScore,welScore,popScore,transScore,convScore
245,종로구,무악동,51.6119600066183,65.18687295114741,38.77477770532562,46.11229483259072,47.51601904574698,48.93030629868386,46.036324538145145
246,종로구,종로3가,51.6119600066183,65.18687295114741,38.77477770532562,46.63007297786504,49.1326992175015,48.93030629868386,46.036324538145145
247,종로구,종로4가,51.6119600066183,65.18687295114741,38.77477770532562,47.17211550626341,13.187359459466421,48.93030629868386,46.036324538145145
248,종로구,신문로1가,51.6119600066183,65.18687295114741,38.77477770532562,56.643066732099676,41.90388971254469,48.93030629868386,46.036324538145145
249,종로구,종로2가,51.6119600066183,65.18687295114741,38.77477770532562,46.11229483259072,50.786096200162284,48.93030629868386,46.036324538145145
250,종로구,교남동,51.6119600066183,65.18687295114741,38.77477770532562,45.33870082245069,48.23869966827075,48.09000824504064,46.036324538145145
251,종로구,행촌동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,51.688881452686964,48.09000824504064,46.036324538145145
252,종로구,명륜2가,51.6119600066183,65.18687295114741,38.77477770532562,56.7395529817519,56.64051495286711,48.09000824504064,46.036324538145145
253,종로구,재동,51.6119600066183,65.18687295114741,38.77477770532562,55.231209690976954,46.0235789804953,48.09000824504064,46.036324538145145
254,종로구,계동,51.6119600066183,65.18687295114741,38.77477770532562,55.75393630675862,47.96383535206613,48.09000824504064,46.036324538145145
255,종로구,원남동,51.6119600066183,65.18687295114741,38.77477770532562,46.32431749744397,61.73125500601672,48.09000824504064,46.036324538145145
256,종로구,종로6가,51.6119600066183,65.18687295114741,38.77477770532562,56.78156678529069,47.72522206346569,48.09000824504064,46.036324538145145
257,종로구,통인동,51.6119600066183,65.18687295114741,38.77477770532562,45.33870082245069,50.566103628582894,48.09000824504064,46.036324538145145
258,종로구,내자동,51.6119600066183,65.18687295114741,38.77477770532562,56.21682636597024,47.870658682161285,48.09000824504064,46.036324538145145
259,종로구,종로1가,51.6119600066183,65.18687295114741,38.77477770532562,46.74848181045573,53.060007878673744,48.09000824504064,46.036324538145145
260,종로구,경운동,51.6119600066183,65.18687295114741,38.77477770532562,55.9717202186922,55.963913907264036,48.09000824504064,46.036324538145145
261,종로구,관철동,51.6119600066183,65.18687295114741,38.77477770532562,56.26378864001637,59.905197696653005,48.09000824504064,46.036324538145145
262,종로구,예지동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,42.13037622219688,47.04706512735716,46.036324538145145
263,종로구,효제동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,62.322660202708455,47.04706512735716,46.036324538145145
264,종로구,충신동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,51.14907303307112,47.04706512735716,46.036324538145145
265,종로구,누하동,51.6119600066183,65.18687295114741,38.77477770532562,55.231209690976954,50.45710330062164,47.04706512735716,46.036324538145145
266,종로구,신문로2가,51.6119600066183,65.18687295114741,38.77477770532562,45.836842521758676,49.667530685143234,47.04706512735716,46.036324538145145
267,종로구,안국동,51.6119600066183,65.18687295114741,38.77477770532562,56.235461895574474,48.53434892803014,47.04706512735716,46.036324538145145
268,종로구,원서동,51.6119600066183,65.18687295114741,38.77477770532562,45.94688819847477,50.47926115484875,45.65093663887886,46.036324538145145
269,종로구,인의동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,52.25100939415575,45.65093663887886,46.036324538145145
270,종로구,이화동,51.6119600066183,65.18687295114741,38.77477770532562,45.68314652159249,54.01438653688898,45.65093663887886,46.036324538145145
271,종로구,통의동,51.6119600066183,65.18687295114741,38.77477770532562,45.94688819847477,54.5055156252624,45.65093663887886,46.036324538145145
272,종로구,공평동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,13.187359459466421,45.65093663887886,46.036324538145145
273,종로구,관훈동,51.6119600066183,65.18687295114741,38.77477770532562,56.270363072574725,46.43356242204262,45.65093663887886,46.036324538145145
274,종로구,와룡동,51.6119600066183,65.18687295114741,38.77477770532562,46.10340711029333,45.08955767591615,45.65093663887886,46.036324538145145
275,종로구,운니동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,53.3110901333494,45.65093663887886,46.036324538145145
276,종로구,송월동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,48.43803292428851,43.45101496777316,46.036324538145145
277,종로구,홍파동,51.6119600066183,65.18687295114741,38.77477770532562,55.71273527979282,46.979730642586645,43.45101496777316,46.036324538145145
278,종로구,명륜4가,51.6119600066183,65.18687295114741,38.77477770532562,57.05367161804757,58.30593794415954,43.45101496777316,46.036324538145145
279,종로구,묘동,51.6119600066183,65.18687295114741,38.77477770532562,45.820226411266546,34.658627176033946,43.45101496777316,46.036324538145145
280,종로구,장사동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,46.83042078262609,43.45101496777316,46.036324538145145
281,종로구,관수동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,57.68065304611437,43.45101496777316,46.036324538145145
282,종로구,사간동,51.6119600066183,65.18687295114741,38.77477770532562,45.836842521758676,46.740387703144926,43.45101496777316,46.036324538145145
283,종로구,송현동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,13.187359459466421,43.45101496777316,46.036324538145145
284,종로구,신교동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,50.428631060550394,43.45101496777316,46.036324538145145
285,종로구,궁정동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,50.08243765301192,43.45101496777316,46.036324538145145
286,종로구,효자동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,50.29502118643029,43.45101496777316,46.036324538145145
287,종로구,창성동,51.6119600066183,65.18687295114741,38.77477770532562,45.33870082245069,48.4438692881959,43.45101496777316,46.036324538145145
288,종로구,누상동,51.6119600066183,65.18687295114741,38.77477770532562,35.53165271416684,49.491895224712,43.45101496777316,46.036324538145145
289,종로구,옥인동,51.6119600066183,65.18687295114741,38.77477770532562,56.12541621885838,51.5564109001722,43.45101496777316,46.036324538145145
290,종로구,체부동,51.6119600066183,65.18687295114741,38.77477770532562,45.68314652159249,49.54982841052264,43.45101496777316,46.036324538145145
291,종로구,서린동,51.6119600066183,65.18687295114741,38.77477770532562,45.68314652159249,13.187359459466421,43.45101496777316,46.036324538145145
292,종로구,중학동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,52.84688033758262,43.45101496777316,46.036324538145145
293,종로구,권농동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,42.06781154657114,43.45101496777316,46.036324538145145
294,종로구,인사동,51.6119600066183,65.18687295114741,38.77477770532562,45.94688819847477,44.508619034060175,43.45101496777316,46.036324538145145
295,종로구,낙원동,51.6119600066183,65.18687295114741,38.77477770532562,55.71273527979282,48.54174560340468,43.45101496777316,46.036324538145145
296,종로구,팔판동,51.6119600066183,65.18687295114741,38.77477770532562,45.42416158269311,48.19315019043058,43.45101496777316,46.036324538145145
297,종로구,소격동,51.6119600066183,65.18687295114741,38.77477770532562,55.83986865855866,43.41981858517354,43.45101496777316,46.036324538145145
298,종로구,적선동,51.6119600066183,65.18687295114741,38.77477770532562,46.11229483259072,47.950950677098795,23.235414560358187,46.036324538145145
